book_id,is_ebook,text_reviews_count,average_rating,language_code,num_pages,publication_month,publication_year,ratings_count,title,sample_rating,read_duration,genre
17869212,false,232,3.63,en-GB,371,3,2014,1232,Promise of Shadows,3.4,1.0,fantasy_paranormal
22400015,true,173,3.65,,384,6,2016,754,Julia Vanishes,3.0,1.0,fantasy_paranormal
7913305,false,3743,4.01,eng,436,4,2010,64564,"The Immortals of Meluha (Shiva Trilogy, #1)",3.9473684210526314,48.8421052631579,fantasy_paranormal
144109,false,78,3.82,,502,,,7963,"Wizardborn (Runelords, #3)",4.25,6.0,fantasy_paranormal
22864842,false,361,4.02,,464,4,2015,2146,"The Queen of the Tearling (The Queen of the Tearling, #1)",4.25,8.25,fantasy_paranormal
5989515,false,134,3.86,eng,202,9,2009,3540,"The Wyrm King (Beyond the Spiderwick Chronicles, #3)",3.5,0.0,fantasy_paranormal
13547802,false,497,4.03,eng,169,5,2012,4633,"Fairest of All (Whatever After, #1)",4.0,1.0,fantasy_paranormal
9659847,false,83,3.62,eng,342,7,2011,1054,"Conspiracies (Shadow Grail, #2)",3.4,7.2,fantasy_paranormal
9848566,false,387,4.0,en-US,485,8,2011,2571,"The Dragon's Tooth (Ashtown Burials, #1)",4.4,9.2,fantasy_paranormal
6320247,false,230,4.16,eng,490,4,2009,1829,"By Darkness Hid (Blood of Kings, #1)",4.0,3.0,fantasy_paranormal
45436,false,565,3.77,eng,252,7,2004,12860,The Wish List,4.0,7.0,fantasy_paranormal
29881365,true,93,3.68,eng,,,,878,Magic Born (The Elustria Chronicles #1),3.5,13.5,fantasy_paranormal
23269233,true,80,3.86,eng,,,,774,These Haunts are Made for Walking (Haunted Tour Guide Mystery #1),3.0,3.0,fantasy_paranormal
10394042,true,48,4.27,eng,581,2,2011,1405,The Heroes (First Law World #5),2.0,102.0,fantasy_paranormal
13511994,true,49,4.28,en-US,298,3,2012,3313,"The Force of Wind (Elemental Mysteries, #3)",2.5,5.25,fantasy_paranormal
27873766,true,66,4.2,eng,,,,1076,"Earth's End (Air Awakens, #3)",2.5,1.5,fantasy_paranormal
24936437,true,51,3.87,en-US,,,,1004,The Lie Tree,2.0,4.0,fantasy_paranormal
1736540,false,9,4.2,fre,309,6,2006,743,"Le Souffle de la Hyène (L'Autre, #1)",5.0,2.0,fantasy_paranormal
11927282,true,366,3.83,eng,292,10,2012,4585,"Bill the Vampire (The Tome of Bill, #1)",3.142857142857143,14.428571428571429,fantasy_paranormal
23308087,false,2752,3.98,eng,393,5,2017,11956,"Flame in the Mist (Flame in the Mist, #1)",3.869565217391304,6.826086956521739,fantasy_paranormal
7021,false,67,4.03,,206,10,2006,4352,"To Be a King (Guardians of Ga'Hoole, #11)",4.0,17.0,fantasy_paranormal
8835379,false,6077,4.13,en-US,324,5,2011,63715,"Ruby Red (Precious Stone Trilogy, #1)",3.5762711864406778,21.779661016949152,fantasy_paranormal
25183239,false,185,3.55,ara,28,,,618,المكتبة الغريبة,3.0,0.0,fantasy_paranormal
13345,false,147,4.17,en-US,311,8,2004,1210,"Sabriel (Abhorsen, #1)",4.0,12.0,fantasy_paranormal
27416143,false,160,4.77,eng,288,7,2016,1204,Gravity Falls: Journal 3,4.666666666666667,1.3333333333333333,fantasy_paranormal
63952,false,123,3.67,,,,,1532,Ruby,3.0,2.0,fantasy_paranormal
25938618,true,29,4.24,,,,,708,Dragonsong (Pern: Harper Hall series),3.0,1.0,fantasy_paranormal
17295139,false,199,3.74,eng,350,1,2013,1362,"Easy Bake Coven (Easy Bake Coven, #1)",5.0,2.0,fantasy_paranormal
60177,false,504,3.97,eng,126,,1907,14993,"Ozma of Oz (Oz, #3)",3.4285714285714284,7.142857142857143,fantasy_paranormal
17987085,true,485,4.29,eng,258,12,2013,7939,"True (New Species, #11)",4.363636363636363,21.454545454545453,fantasy_paranormal
11051905,true,223,3.91,eng,419,9,2011,6120,"The Fallen Star (Fallen Star, #1)",3.0,4.75,fantasy_paranormal
12341557,true,3161,4.15,eng,322,4,2012,37166,The Wind Through the Keyhole,3.8947368421052633,17.526315789473685,fantasy_paranormal
6609694,false,255,3.33,en-US,177,,,1594,"I Kissed a Zombie, and I Liked It",3.0,2.5,fantasy_paranormal
18803194,false,234,3.27,en-GB,400,3,2015,1518,"Death Marked (Death Sworn, #2)",3.0,2.3333333333333335,fantasy_paranormal
26022605,true,71,3.46,eng,361,10,2015,2197,Sister Sable (The Mad Queen #1),4.0,4.0,fantasy_paranormal
43509,false,730,4.53,eng,636,7,2000,16347,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",4.142857142857143,45.142857142857146,fantasy_paranormal
34659479,true,57,3.56,eng,216,6,2017,811,"Harem of Fangs (Stairway to Harem, #1)",5.0,1.0,fantasy_paranormal
22714912,true,393,4.16,eng,220,8,2015,2416,"Against the Grain (THIRDS, #5)",4.333333333333333,2.1666666666666665,fantasy_paranormal
13992,false,75,3.8,,400,3,1997,8907,"The Silver Gryphon (Valdemar: Mage Wars, #3)",4.5,3.5,fantasy_paranormal
18339548,true,221,4.28,eng,348,12,2013,1846,"Grimnirs  (Runes, #3)",5.0,2.0,fantasy_paranormal
13836,false,1160,4.33,en-US,362,6,2005,53236,"Wild Magic (Immortals, #1)",3.8260869565217392,19.73913043478261,fantasy_paranormal
23153039,true,31,4.33,en-US,,,,1157,Restraint (The Revelation #2),5.0,6.0,fantasy_paranormal
13643154,true,23,4.31,eng,88,4,2012,654,Shadow and Bone: Chapters 1-5,5.0,1.0,fantasy_paranormal
13031380,false,346,3.8,eng,424,2,2012,3404,"Fury of Fire (Dragonfury, #1)",2.5,7.25,fantasy_paranormal
25957714,true,71,4.26,eng,112,10,2015,754,Brighter Than the Sun (Charley Davidson #8.5),4.0,0.0,fantasy_paranormal
10356760,false,593,3.86,eng,416,10,2012,3614,The Shadow Society  (The Shadow Society #1),4.142857142857143,4.428571428571429,fantasy_paranormal
21337,false,988,4.01,eng,469,,,26247,"Prodigal Son (Dean Koontz's Frankenstein, #1)",3.7142857142857144,7.142857142857143,fantasy_paranormal
10283764,true,273,4.03,eng,44,1,2011,5206,"Eternity Embraced (Demonica, #4.5)",2.5,1.5,fantasy_paranormal
18599601,true,206,4.16,en-GB,336,9,2014,5023,"Hidden (Alex Verus, #5)",3.5,2.75,fantasy_paranormal
293984,false,123,3.92,,238,10,1996,4398,"Spellbinder (Night World, #3)",2.0,3.5,fantasy_paranormal
17229981,true,25,3.77,en-GB,206,,,807,"Leopard Moon (Moon, #1)",4.0,1.0,fantasy_paranormal
18621651,false,220,4.11,eng,256,6,2014,1958,"Gasp (Visions, #3)",3.75,6.75,fantasy_paranormal
1122023,false,196,3.68,eng,247,8,2006,1282,The Harrowing,3.0,6.0,fantasy_paranormal
6963654,false,27,4.05,eng,160,5,2010,618,"Kobato., Vol. 02 (Kobato., #2)",4.0,10.0,fantasy_paranormal
15831653,false,476,3.72,eng,381,1,2014,3541,"Dirty Magic (Prospero's War, #1)",3.8333333333333335,6.333333333333333,fantasy_paranormal
24452922,false,340,4.33,eng,358,8,2016,2162,"Blood of the Earth (Soulwood, #1)",2.5,4.0,fantasy_paranormal
22798222,true,84,4.0,eng,,,,775,"Twilight Guardians (Wings in the Night: Reborn, #1)",5.0,6.0,fantasy_paranormal
16080136,true,112,3.86,,60,10,2012,1445,Forgotten Lyrics (Watersong #0.5),4.0,3.0,fantasy_paranormal
20729307,false,54,4.36,,388,1,2014,1584,"Crais (Walker Saga, #3)",4.0,5.0,fantasy_paranormal
19807788,true,80,4.26,en-US,401,,,1577,"Red Rising (Red Rising Trilogy, #1)",4.0,3.0,fantasy_paranormal
12042279,false,802,4.37,eng,384,1,2012,14412,"Darker After Midnight (Midnight Breed, #10)",4.0,10.88888888888889,fantasy_paranormal
24942688,false,320,4.67,eng,853,5,2017,2804,"Assassin's Fate (The Fitz and the Fool, #3)",5.0,9.0,fantasy_paranormal
7877549,false,607,3.78,eng,362,10,2010,6105,"StarCrossed (Thief Errant, #1)",4.0,0.5,fantasy_paranormal
34089632,false,159,3.96,eng,2,3,2017,539,Fantastic Beasts and Where to Find Them,5.0,2.0,fantasy_paranormal
2208744,false,812,4.18,en-US,262,,,16190,"Dragon Flight (Dragon Slippers, #2)",3.6666666666666665,12.0,fantasy_paranormal
25059430,true,92,3.75,eng,,,,963,"Contact (Alien Invasion, #2)",4.0,15.0,fantasy_paranormal
672875,false,384,3.92,eng,512,10,2001,26226,Le Morte d'Arthur: King Arthur and the Legends of the Round Table,2.3333333333333335,115.33333333333333,fantasy_paranormal
7023,false,141,4.07,eng,224,11,2004,8071,"The Burning (Guardians of Ga'Hoole, #6)",3.5,29.0,fantasy_paranormal
110694,false,229,4.13,eng,452,8,1992,32612,"The Seeress of Kell (The Malloreon, #5)",3.0,1.0,fantasy_paranormal
873920,false,75,3.93,eng,350,10,1994,607,Nights at the Circus,3.0,9.0,fantasy_paranormal
1895792,false,1651,3.74,en-US,520,12,2007,52013,"The Fury / Dark Reunion (The Vampire Diaries, #3-4)",3.5,7.166666666666667,fantasy_paranormal
21525757,false,91,4.2,en-US,360,7,2014,644,"Masters of Seduction (Masters of Seduction, #1-4)",5.0,0.0,fantasy_paranormal
29535458,true,105,4.52,eng,300,,,1731,"Boarlander Beast Boar (Boarlander Bears, #4)",4.666666666666667,7.0,fantasy_paranormal
31140295,true,126,3.58,eng,432,3,2017,523,"The Bone Witch (The Bone Witch, #1)",3.5,14.5,fantasy_paranormal
18782855,false,939,3.83,eng,400,12,2014,6301,Princess of Thorns,4.142857142857143,9.857142857142858,fantasy_paranormal
32457990,true,259,4.21,eng,,,,1976,"Shadow Reaper (Shadow, #2)",3.75,14.5,fantasy_paranormal
17449197,false,1935,4.25,eng,387,1,2014,14885,"Unhinged (Splintered, #2)",3.577777777777778,9.28888888888889,fantasy_paranormal
321353,false,411,3.72,eng,637,1,2007,10125,"The Summoner (Chronicles of the Necromancer, #1)",2.75,50.0,fantasy_paranormal
34919,false,119,4.01,eng,440,10,1999,32504,"The Talismans of Shannara (Heritage of Shannara, #4)",3.0,1.0,fantasy_paranormal
11455154,false,108,3.93,en-GB,336,3,2012,1233,"Eventide (Dark Ink Chronicles, #3)",3.0,19.5,fantasy_paranormal
3292087,false,355,3.57,en-US,498,,,2159,"Twilight (Twilight, #1)",4.0,3.5,fantasy_paranormal
17428653,false,348,4.19,eng,390,9,2013,1366,"The Screaming Staircase (Lockwood & Co., #1)",4.2,10.6,fantasy_paranormal
32783363,true,54,3.94,eng,336,5,2017,853,Borne,3.0,13.75,fantasy_paranormal
5441773,true,310,4.18,en-GB,384,10,2009,3294,"Halfway to the Grave (Night Huntress, #1)",2.6,1.6,fantasy_paranormal
3309615,false,173,4.19,eng,416,10,2008,6606,Cast in Fury (Chronicles of Elantra #4),3.5,12.5,fantasy_paranormal
5215879,false,996,3.91,en-US,486,,,29560,"Skin Trade (Anita Blake, Vampire Hunter #17)",3.4545454545454546,20.90909090909091,fantasy_paranormal
23281894,false,83,4.15,eng,561,5,2015,884,"The Book of Life (All Souls Trilogy, #3)",4.0,123.66666666666667,fantasy_paranormal
18857916,false,204,4.23,en-US,288,10,2014,2466,"Misty Falls (Benedicts, #4)",4.0,3.0,fantasy_paranormal
26049,false,149,3.79,eng,96,9,2005,6336,"Spellbound (Once Upon, #1)",3.0,1.0,fantasy_paranormal
18077958,false,101,3.57,eng,428,3,2014,774,Blood and Iron (The Book of the Black Earth #1),4.0,2.0,fantasy_paranormal
19370891,true,140,3.83,eng,320,1,2017,667,The Crooked Sixpence (The Uncommoners #1),4.5,16.0,fantasy_paranormal
25187640,false,673,3.92,eng,415,1,2016,1689,"Truthwitch (The Witchlands, #1)",4.0,19.125,fantasy_paranormal
12397718,true,82,3.92,eng,237,8,2011,1656,Kissed by Fire (Sunwalker Saga #2),3.6666666666666665,0.3333333333333333,fantasy_paranormal
17331295,false,196,3.91,eng,360,9,2013,2829,"A Radiant Sky (A Beautiful Dark, #3)",3.8,8.8,fantasy_paranormal
15708993,true,45,3.88,eng,365,2,2012,1739,The Silmarillion,2.0,184.0,fantasy_paranormal
144113,false,53,3.75,en-US,,,,2795,"Sons of the Oak (Runelords, #5)",5.0,3.0,fantasy_paranormal
6418416,false,17,3.91,dan,258,,2006,946,"Dæmonernes Hvisken (Historien om Mira, #1)",4.0,0.0,fantasy_paranormal
22907495,true,68,4.31,eng,113,9,2014,1372,"Black Water (Jane Yellowrock #6.3, #0.3, #7.5 )",4.0,0.0,fantasy_paranormal
13600165,true,10,4.05,eng,,4,2012,534,"Task Force Three: The Irish Jewel (The Men of Five-0, #3)",3.5,8.5,fantasy_paranormal
6892479,false,133,3.85,,214,9,2009,1272,"The Amulet (Custodian Novel, #1)",4.0,2.0,fantasy_paranormal
10364849,false,84,3.86,eng,364,10,2011,718,1Q84: Book Three,4.666666666666667,8.666666666666666,fantasy_paranormal
11841,false,159,4.41,eng,,,,5329,"The Time Trilogy (A Wrinkle in Time Quintet, #1-3)",5.0,15.0,fantasy_paranormal
11692299,false,153,4.17,eng,325,2,2012,1784,Spellbound Falls (Spellbound Falls #1),4.0,2.5,fantasy_paranormal
68458,false,97,4.23,pol,295,,,12381,Krew elfów,4.5,12.5,fantasy_paranormal
13641329,true,36,3.96,eng,189,7,2012,788,"Seeking Pack Redemption (Pack, #3)",4.0,1.0,fantasy_paranormal
24733806,true,53,3.79,eng,,4,2015,844,Rise (Cold Mark Saga #4),5.0,2.0,fantasy_paranormal
8178400,true,353,3.8,eng,255,8,2010,3622,"Duck! (Avian Shifters, #1)",4.0,1.0,fantasy_paranormal
5633958,false,259,3.45,eng,285,7,2009,6516,"Homecoming (Ghostgirl, #2)",5.0,1.0,fantasy_paranormal
21570066,false,284,3.49,eng,304,3,2015,842,Bones & All,4.0,4.0,fantasy_paranormal
18078033,true,82,3.75,eng,60,12,2013,858,"Last Day of Love (Teardrop, #0.5)",3.75,140.0,fantasy_paranormal
13270995,true,82,4.35,en-US,590,3,2012,3364,"Lover Reborn (Black Dagger Brotherhood, #10)",2.0,5.0,fantasy_paranormal
3270858,false,22,3.6,fin,96,,2007,700,Sudenmorsian,3.0,6.0,fantasy_paranormal
2326730,false,265,3.52,en-GB,497,9,2007,3622,"New Moon (Twilight, #2)",3.0,13.0,fantasy_paranormal
17342701,false,1802,4.42,eng,413,12,2015,10800,"Frozen Tides (Falling Kingdoms, #4)",4.217391304347826,14.478260869565217,fantasy_paranormal
11478390,false,72,3.86,eng,8,,2011,1618,"Web of Death (Elemental Assassin, #1.5)",4.0,0.0,fantasy_paranormal
8862633,true,91,4.22,eng,309,10,2009,2119,"Mort (Discworld, #4)",4.0,3.0,fantasy_paranormal
22521588,false,182,3.88,,368,3,2015,726,Rebel Belle,3.75,3.0,fantasy_paranormal
15803925,false,42,4.53,eng,200,8,2013,1828,"Kamisama Kiss, Vol. 13",2.5714285714285716,72.28571428571429,fantasy_paranormal
176845,false,90,3.89,eng,399,3,1996,9789,"The White Gryphon (Valdemar: Mage Wars, #2)",4.0,13.0,fantasy_paranormal
21528380,false,64,4.4,eng,913,3,2014,536,"A Clash of Kings (A Song of Ice and Fire, #2)",4.0,26.0,fantasy_paranormal
8493755,false,79,4.13,en-US,244,3,2010,561,The Stars My Destination,5.0,19.0,fantasy_paranormal
16056087,true,31,4.24,en-GB,189,9,2012,757,"The Secret Trinity: Reign (Fae-Witch, #3)",3.0,3.0,fantasy_paranormal
13331218,true,200,3.61,en-US,352,12,2011,2826,Broken (Reflections #1),2.0,14.0,fantasy_paranormal
18131799,false,438,4.63,eng,605,8,2014,4299,"The Dying of the Light (Skulduggery Pleasant, #9)",4.666666666666667,1.0,fantasy_paranormal
9544818,false,81,3.97,,395,10,2012,587,"Demon Eyes (Witch Eyes, #2)",4.0,2.6666666666666665,fantasy_paranormal
774544,false,81,4.16,eng,367,6,1966,2320,The Red Fairy Book,4.0,12.0,fantasy_paranormal
16114848,true,74,4.34,en-GB,479,11,2012,903,"Blooms of Consequence (Dusk Gate Chronicles, #4)",4.5,4.5,fantasy_paranormal
12891111,false,225,3.87,eng,416,4,2012,1277,"Prince of Thorns (The Broken Empire, #1)",3.5,102.5,fantasy_paranormal
30656252,true,377,4.4,eng,379,,,4302,"Silence Fallen (Mercy Thompson, #10)",2.4545454545454546,15.454545454545455,fantasy_paranormal
13834,false,553,4.32,en-US,347,1,2006,41725,"The Realms of the Gods (Immortals, #4)",3.5,4.25,fantasy_paranormal
12323421,true,36,4.1,eng,3,,,522,Star Kissed,4.0,0.0,fantasy_paranormal
13178277,true,140,3.72,eng,2,11,2011,914,Boarded Window,2.3333333333333335,0.0,fantasy_paranormal
13759,false,288,4.04,en-US,400,5,2006,7201,"Conrad's Fate (Chrestomanci, #5)",4.0,24.333333333333332,fantasy_paranormal
17569028,true,85,4.07,en-GB,183,3,2013,3460,"Immune (Rylee Adamson, #2)",3.6666666666666665,1.6666666666666667,fantasy_paranormal
17668962,true,164,4.39,en-US,283,7,2013,3194,"Duncan (The Protectors, #3)",4.0,25.0,fantasy_paranormal
25076027,false,40,4.51,tur,320,3,2015,596,Puslu Kıtalar Atlası,5.0,2.0,fantasy_paranormal
10664113,true,16705,4.31,eng,1125,7,2011,374315,"A Dance with Dragons (A Song of Ice and Fire, #5)",3.7866666666666666,128.48333333333332,fantasy_paranormal
23525198,true,155,4.08,,,12,2014,1869,"Curves 'em Right (Paranormal Dating Agency, #4)",3.75,0.0,fantasy_paranormal
18243819,true,275,3.86,eng,189,7,2013,1900,"Zero Day (Slow Burn, #1)",3.6666666666666665,1.5,fantasy_paranormal
5094,false,4169,4.23,eng,463,8,2003,143971,The Drawing of the Three,3.8833333333333333,31.15,fantasy_paranormal
7113368,false,17,4.43,en-US,208,6,2010,1031,"Gakuen Alice, Vol. 11 (Gakuen Alice, #11)",5.0,150.0,fantasy_paranormal
12870151,false,261,4.05,en-US,418,6,2012,3312,"Mortal (The Books of Mortals, #2)",3.3333333333333335,24.666666666666668,fantasy_paranormal
20342545,false,238,4.16,eng,384,9,2014,1013,"Steelheart (Reckoners, #1)",4.666666666666667,7.0,fantasy_paranormal
13548152,false,287,4.13,eng,473,9,2012,4146,"Covet (The Clann, #2)",4.0,6.333333333333333,fantasy_paranormal
28585686,false,155,4.04,eng,,1,2017,711,"The Heart of What Was Lost (The Last King of Osten Ard, #0.5)",3.5,8.5,fantasy_paranormal
10661424,false,78,4.15,en-US,398,10,2011,926,"Snuff (Discworld, #39)",4.0,43.0,fantasy_paranormal
5391115,false,2827,4.16,eng,360,4,2009,95854,"The Awakening (Darkest Powers, #2)",3.5,4.125,fantasy_paranormal
20420591,true,250,3.45,en-GB,290,,,3039,The Bird Eater,3.4,13.0,fantasy_paranormal
31336,false,925,3.71,en-US,468,12,1997,67961,"The Tale of the Body Thief (The Vampire Chronicles, #4)",3.75,199.5,fantasy_paranormal
13631346,true,205,4.3,eng,205,7,2013,2297,"Cloak & Silence (The League, #5.5)",5.0,105.0,fantasy_paranormal
5338,false,348,4.13,eng,288,10,2003,28834,A Christmas Carol and Other Christmas Writings,4.4,11.4,fantasy_paranormal
382859,false,209,3.69,eng,325,5,2006,3280,"Don of the Dead (Pepper Martin, #1)",4.0,11.0,fantasy_paranormal
34234639,false,99,4.29,eng,252,11,2015,1871,"The Land: Founding (Chaos Seeds, #1)",4.0,0.5,fantasy_paranormal
18693389,true,7,4.25,en-GB,334,8,2012,1304,Duel Nature (The Demon Accords #4),3.0,7.0,fantasy_paranormal
541867,false,103,4.25,eng,843,2,2006,868,"Deadhouse Gates (The Malazan Book of the Fallen, #2)",4.666666666666667,27.0,fantasy_paranormal
11388429,false,310,3.44,en-US,296,2,2012,1594,When the Sea Is Rising Red (Hobverse #1),2.0,12.0,fantasy_paranormal
13487029,false,394,4.34,eng,438,8,2012,5161,"Foretold (The Demon Trappers, #4)",3.0,1.25,fantasy_paranormal
28110857,false,553,4.1,eng,341,8,2016,2662,"Ghostly Echoes (Jackaby, #3)",4.333333333333333,9.666666666666666,fantasy_paranormal
16118166,true,206,3.75,eng,325,9,2013,1135,"The Outside (The Hallowed Ones, #2)",4.5,95.25,fantasy_paranormal
25667060,false,67,4.44,eng,184,4,2016,1146,"The Ancient Magus' Bride, Vol. 4",3.0,0.0,fantasy_paranormal
20587574,false,65,3.96,eng,496,10,2014,547,"The Serpent's Curse (The Copernicus Legacy, #2)",4.0,12.0,fantasy_paranormal
20706317,false,3329,4.04,eng,405,10,2014,23581,The First Fifteen Lives of Harry August,3.725,20.35,fantasy_paranormal
25143052,true,110,3.96,eng,500,9,2015,1822,"A Crucible of Souls (Sorcery Ascendant Sequence, #1)",2.0,1.0,fantasy_paranormal
16092387,true,168,3.5,eng,326,10,2012,976,Scarlette: A Gothic Fairy Tale,3.0,1.6666666666666667,fantasy_paranormal
16032329,true,108,3.8,eng,320,2,2015,886,"Collide (The Taking, #3)",3.3333333333333335,1.6666666666666667,fantasy_paranormal
9996331,false,215,3.79,eng,331,7,2011,2225,Dark Awakening (Dark Dynasties #1),4.5,3.0,fantasy_paranormal
27833803,false,1011,3.92,eng,278,8,2016,5603,The Hike,3.769230769230769,6.153846153846154,fantasy_paranormal
1717889,false,74,4.44,eng,192,10,2010,6488,"Pandora Hearts, Volume 3",4.0,3.0,fantasy_paranormal
11946245,false,2640,3.88,eng,368,8,2012,28666,"Nevermore (Maximum Ride, #8)",2.9615384615384617,65.5,fantasy_paranormal
6177493,false,326,4.3,eng,342,4,2010,10042,"Lion's Heat (Breeds, #21; Feline Breeds, #13)",5.0,3.0,fantasy_paranormal
15842216,false,42,4.3,,240,3,2013,717,"The Dark-Hunters: Infinity, Vol. 1 (Chronicles of Nick Manga #1)",5.0,0.0,fantasy_paranormal
29133,false,56,3.95,en-US,,,,4661,"A Fortress of Grey Ice (Sword of Shadows, #2)",4.0,13.0,fantasy_paranormal
534472,false,10,3.55,,320,12,1990,1497,"Galen Beknighted (Dragonlance: Heroes, #6, Heroes II, #3)",4.0,5.0,fantasy_paranormal
160149,false,727,4.25,en-US,420,10,1999,26100,The Call of Cthulhu and Other Weird Stories,3.5,77.5,fantasy_paranormal
18079705,false,292,3.92,eng,608,2,2014,1593,"The Flight of the Silvers (Silvers, #1)",4.0,19.0,fantasy_paranormal
6453270,false,42,3.48,en-US,340,12,2009,769,"Confessions of a Demon (Allay, #1)",4.0,1.0,fantasy_paranormal
18491583,true,116,4.13,,251,12,2013,1255,"Justice For Skylar (The 12 Olympians, #1)",2.0,1.0,fantasy_paranormal
22042788,false,129,3.74,eng,352,2,2015,559,"Cursed by Fire (Immortal Brothers, #1)",2.0,3.0,fantasy_paranormal
8567502,false,76,3.75,eng,355,8,2011,1154,"Nocturne (Claire de Lune, #2)",4.0,7.0,fantasy_paranormal
17928594,true,51,3.5,en-GB,91,2,2013,525,Small Town Evil,2.0,0.5,fantasy_paranormal
15989574,true,200,3.77,en-GB,319,8,2012,4056,"Awakened (Vampire Awakenings, #1)",3.5,12.5,fantasy_paranormal
18769326,true,61,3.97,eng,,,,1155,Ella Enchanted,3.5,1.5,fantasy_paranormal
17233591,true,28,4.02,eng,,1,2013,778,"Blood and Snow volumes 5-8: Prey and Magic, Masquerade's Moon, Seal of Gabriel, Telltale Kisses",3.0,77.33333333333333,fantasy_paranormal
19229818,true,86,4.37,en-GB,,,,1298,A Monster Calls,4.0,0.0,fantasy_paranormal
29345916,false,400,4.04,eng,358,12,2016,3120,"The Burning Page (The Invisible Library, #3)",3.1,9.5,fantasy_paranormal
18456025,false,465,3.94,eng,296,9,2013,2778,"Just One Damned Thing After Another (The Chronicles of St Mary's, #1)",2.5,16.5,fantasy_paranormal
26079201,true,417,3.74,eng,412,,,1415,Cursed by the Gods,4.0,2.5,fantasy_paranormal
